order_item_id,order_id,product_id,quantity,sales_amount,discount,profit
16410,ORD002287,PROD00356,2,11108.02,0.0,4173.76
16411,ORD003655,PROD00183,1,1956.33,0.0,610.47
16412,ORD000940,PROD00481,2,8670.15,0.1,2787.16
16413,ORD004653,PROD00468,3,18870.93,0.0,5937.45
16414,ORD004157,PROD00042,2,12307.82,0.0,4222.62
16415,ORD000359,PROD00442,2,1718.29,0.15,601.0
16416,ORD004752,PROD00348,5,11409.45,0.0,5005.95
16417,ORD004631,PROD00375,3,7545.2,0.05,2596.64
16418,ORD007482,PROD00191,3,5845.04,0.1,1777.68
16419,ORD002556,PROD00090,2,6812.14,0.15,1842.34
16420,ORD008060,PROD00403,4,17008.24,0.0,5142.48
16421,ORD002753,PROD00448,5,35914.89,0.05,13326.08
16422,ORD005641,PROD00414,4,9316.48,0.0,1579.48
16423,ORD000197,PROD00346,4,34117.84,0.0,14687.08
16424,ORD003179,PROD00169,2,11301.72,0.0,4450.02
16425,ORD008563,PROD00256,3,5109.57,0.0,1320.42
16426,ORD006568,PROD00124,4,24238.33,0.1,9833.0
16427,ORD000191,PROD00280,2,7788.89,0.15,2308.57
16428,ORD004535,PROD00478,4,18345.96,0.15,7933.02
16429,ORD004629,PROD00394,3,17140.54,0.15,4663.98
16430,ORD004506,PROD00299,4,19978.12,0.0,8023.0
16431,ORD007399,PROD00397,4,11887.28,0.0,2327.64
16432,ORD000178,PROD00151,2,2436.04,0.0,723.5
16433,ORD005339,PROD00121,2,3310.56,0.0,823.66
16434,ORD004995,PROD00100,3,5874.42,0.1,1567.24
16435,ORD001056,PROD00119,3,1671.89,0.1,534.01
16436,ORD001763,PROD00219,1,625.28,0.1,218.76
16437,ORD002746,PROD00320,1,1484.39,0.0,576.55
16438,ORD008584,PROD00257,3,17546.79,0.0,7160.1
16439,ORD008156,PROD00339,3,12684.3,0.1,2774.03
16440,ORD003150,PROD00170,1,518.05,0.0,118.55
16441,ORD006171,PROD00093,1,4890.5,0.15,1103.2
16442,ORD006516,PROD00205,1,4889.53,0.1,1978.97
16443,ORD007201,PROD00272,3,19925.79,0.0,5128.74
16444,ORD000929,PROD00190,1,375.11,0.0,110.34
16445,ORD004376,PROD00136,2,11335.35,0.15,3644.97
16446,ORD009386,PROD00234,5,22462.27,0.05,4359.64
16447,ORD008871,PROD00350,2,7099.56,0.05,1774.31
16448,ORD003339,PROD00002,2,14382.66,0.0,5577.78
16449,ORD004896,PROD00200,4,15475.85,0.15,5976.72
16450,ORD003961,PROD00016,2,6110.59,0.05,1516.33
16451,ORD007552,PROD00331,5,14146.92,0.1,6120.9
16452,ORD005794,PROD00171,4,26201.15,0.05,8179.46
16453,ORD008211,PROD00393,1,5645.64,0.05,1784.19
16454,ORD006658,PROD00402,2,5828.46,0.05,1591.54
16455,ORD000919,PROD00098,1,1011.93,0.05,378.39
16456,ORD001620,PROD00383,1,1885.05,0.15,704.89
16457,ORD008556,PROD00352,2,12476.74,0.0,4047.9
16458,ORD005225,PROD00466,1,3348.39,0.05,1270.38
16459,ORD000230,PROD00037,2,813.2,0.0,216.58
16460,ORD005598,PROD00002,3,19416.59,0.1,7530.0
16461,ORD007479,PROD00089,4,23358.6,0.05,9940.04
16462,ORD002699,PROD00296,2,13261.02,0.0,4014.12
16463,ORD002047,PROD00323,1,771.58,0.0,194.55
16464,ORD001760,PROD00213,5,26420.9,0.0,10668.05
16465,ORD007543,PROD00474,5,13728.35,0.0,3566.4
16466,ORD008424,PROD00005,1,1980.37,0.0,632.78
16467,ORD001078,PROD00367,3,9575.5,0.1,3486.67
16468,ORD009106,PROD00403,3,11480.56,0.1,3471.17
16469,ORD002218,PROD00390,3,13985.37,0.0,5465.31
16470,ORD003441,PROD00312,3,14498.78,0.1,3979.37
16471,ORD008051,PROD00172,5,2754.05,0.0,763.4
16472,ORD004362,PROD00367,2,7092.96,0.0,2582.72
16473,ORD001064,PROD00135,2,4476.36,0.0,1661.8
16474,ORD001539,PROD00294,3,856.85,0.1,268.46
16475,ORD003149,PROD00489,4,24324.73,0.1,10780.24
16476,ORD002171,PROD00214,3,18225.84,0.0,6123.69
16477,ORD008231,PROD00218,1,1202.98,0.1,306.12
16478,ORD001030,PROD00340,1,7540.17,0.0,2721.39
16479,ORD003351,PROD00252,5,36059.9,0.0,12705.8
16480,ORD009354,PROD00243,5,16599.48,0.15,6642.71
16481,ORD000817,PROD00336,1,3152.76,0.05,840.92
16482,ORD003008,PROD00426,2,14927.08,0.1,5990.63
16483,ORD005762,PROD00358,2,2048.53,0.15,706.52
16484,ORD007244,PROD00141,4,11673.32,0.0,2215.24
16485,ORD004597,PROD00316,5,25126.98,0.15,8371.48
16486,ORD005370,PROD00066,2,9619.23,0.15,2522.85
16487,ORD000865,PROD00126,4,13432.93,0.1,5467.93
16488,ORD001747,PROD00129,4,6655.86,0.1,2307.17
16489,ORD005354,PROD00415,4,25092.58,0.15,10548.5
16490,ORD001627,PROD00141,5,12402.9,0.15,2353.69
16491,ORD003578,PROD00222,2,6738.25,0.1,2476.04
16492,ORD001772,PROD00240,2,1854.36,0.0,506.14
16493,ORD007878,PROD00238,2,8042.18,0.0,2477.86
16494,ORD002992,PROD00272,1,5645.64,0.15,1453.14
16495,ORD006571,PROD00384,4,25887.92,0.0,6790.2
16496,ORD004731,PROD00375,1,2250.32,0.15,774.44
16497,ORD000392,PROD00190,2,750.22,0.0,220.68
16498,ORD007419,PROD00273,1,3846.01,0.15,1445.05
16499,ORD001788,PROD00064,3,5239.53,0.0,1434.66
16500,ORD003564,PROD00357,1,5580.45,0.0,2367.89
16501,ORD005856,PROD00217,5,1855.1,0.0,789.15
16502,ORD001806,PROD00496,3,2449.43,0.05,1030.82
16503,ORD007932,PROD00094,3,13437.71,0.15,5148.48
16504,ORD002111,PROD00456,4,558.37,0.05,209.99
16505,ORD000841,PROD00311,2,7862.54,0.1,1989.2
16506,ORD006858,PROD00487,2,5880.08,0.15,1302.44
16507,ORD008135,PROD00242,4,3074.8,0.0,1247.96
16508,ORD005152,PROD00473,2,10271.79,0.15,3446.61
16509,ORD008326,PROD00490,2,2362.14,0.0,985.94
16510,ORD006542,PROD00423,2,5863.04,0.05,1081.19
16511,ORD003051,PROD00185,4,6611.0,0.0,2618.12
16512,ORD000272,PROD00107,2,3785.81,0.1,1462.03
16513,ORD005829,PROD00047,3,5286.21,0.0,1268.64
16514,ORD000851,PROD00022,4,3764.12,0.0,1312.12
16515,ORD002798,PROD00138,2,4110.98,0.0,1681.86
16516,ORD000239,PROD00037,3,1219.8,0.0,324.87
16517,ORD004686,PROD00358,3,3253.55,0.1,1122.12
16518,ORD009442,PROD00216,4,10075.02,0.05,3766.33
16519,ORD007499,PROD00028,2,10019.44,0.05,3801.58
16520,ORD009189,PROD00395,5,12918.98,0.15,3290.1
16521,ORD005201,PROD00459,2,4637.44,0.0,1691.02
16522,ORD005691,PROD00040,2,10164.83,0.15,2657.29
16523,ORD005227,PROD00017,3,6898.96,0.1,1507.3
16524,ORD005943,PROD00003,2,6779.58,0.0,1998.04
16525,ORD000643,PROD00288,4,1486.4,0.1,494.32
16526,ORD004896,PROD00339,2,9395.78,0.0,2054.84
16527,ORD003696,PROD00002,4,28765.32,0.0,11155.56
16528,ORD000444,PROD00248,3,13416.96,0.0,3506.52
16529,ORD006331,PROD00372,2,15836.54,0.05,6836.73
16530,ORD003644,PROD00434,1,2797.88,0.15,950.01
16531,ORD000852,PROD00468,5,29878.97,0.05,9400.96
16532,ORD006307,PROD00493,3,6370.98,0.0,2004.21
16533,ORD004658,PROD00073,5,3446.75,0.15,989.66
16534,ORD008182,PROD00407,3,21397.8,0.1,8311.73
16535,ORD004131,PROD00376,2,5420.03,0.05,2138.81
16536,ORD007920,PROD00194,2,7365.94,0.0,1610.82
16537,ORD008334,PROD00229,5,31674.57,0.05,10874.74
16538,ORD005914,PROD00473,2,12084.46,0.0,4054.84
16539,ORD009322,PROD00273,4,16288.99,0.1,6120.22
16540,ORD008785,PROD00129,2,3697.7,0.0,1281.76
16541,ORD005807,PROD00111,2,13810.0,0.0,3859.58
16542,ORD008481,PROD00146,3,17339.22,0.0,5572.98
16543,ORD004724,PROD00088,2,3043.21,0.1,1025.08
16544,ORD000839,PROD00319,1,2258.11,0.15,725.99
16545,ORD005091,PROD00197,3,20421.21,0.0,9059.16
16546,ORD001801,PROD00073,4,3244.0,0.0,931.44
16547,ORD007840,PROD00093,3,14671.5,0.15,3309.59
16548,ORD008780,PROD00096,5,14497.34,0.1,5290.02
16549,ORD005851,PROD00083,5,2288.5,0.05,650.94
16550,ORD003007,PROD00432,2,11941.3,0.0,4833.36
16551,ORD001986,PROD00253,4,20767.76,0.05,4749.51
16552,ORD007772,PROD00086,2,9534.54,0.05,4074.66
16553,ORD004594,PROD00289,4,3131.48,0.0,1188.48
16554,ORD006247,PROD00015,4,1339.09,0.1,489.56
16555,ORD009212,PROD00166,4,15257.28,0.0,4841.4
16556,ORD005283,PROD00162,4,5958.36,0.05,1305.53
16557,ORD006068,PROD00407,4,28530.4,0.1,11082.31
16558,ORD007005,PROD00007,4,22494.94,0.05,9764.9
16559,ORD005090,PROD00467,1,2440.69,0.15,799.75
16560,ORD002876,PROD00318,4,23163.77,0.05,9832.2
16561,ORD002968,PROD00136,1,6667.85,0.0,2144.1
16562,ORD005123,PROD00002,1,6831.76,0.05,2649.45
16563,ORD004530,PROD00192,2,7611.57,0.05,1600.77
16564,ORD006902,PROD00202,5,7972.54,0.05,2615.49
16565,ORD006124,PROD00283,4,6221.48,0.0,2163.36
16566,ORD004902,PROD00051,5,20353.32,0.05,5032.53
16567,ORD008914,PROD00176,3,21406.98,0.0,8060.97
16568,ORD001121,PROD00490,2,2362.14,0.0,985.94
16569,ORD007874,PROD00222,4,14225.19,0.05,5227.2
16570,ORD004357,PROD00247,4,13022.4,0.0,4444.12
16571,ORD008260,PROD00304,3,4517.55,0.0,1425.54
16572,ORD005383,PROD00162,4,5958.36,0.05,1305.53
16573,ORD007977,PROD00461,5,36876.2,0.0,11973.5
16574,ORD001830,PROD00266,1,559.89,0.05,199.86
16575,ORD007626,PROD00263,1,2047.01,0.15,613.5
16576,ORD005371,PROD00013,2,1362.91,0.1,275.56
16577,ORD008546,PROD00391,3,10061.1,0.15,3207.08
16578,ORD007325,PROD00420,2,6839.39,0.1,2155.55
16579,ORD007881,PROD00414,3,6288.62,0.1,1066.15
16580,ORD006012,PROD00131,5,27023.13,0.1,9088.7
16581,ORD005707,PROD00321,2,7300.8,0.15,3067.11
16582,ORD008724,PROD00458,5,24481.19,0.15,4775.89
16583,ORD008989,PROD00009,5,20091.75,0.15,7163.97
16584,ORD008544,PROD00143,2,5250.73,0.1,888.5
16585,ORD003469,PROD00013,1,757.17,0.0,153.09
16586,ORD002555,PROD00167,5,21539.85,0.15,7572.18
16587,ORD006812,PROD00255,2,2257.67,0.1,460.08
16588,ORD002334,PROD00315,2,2442.32,0.15,1050.52
16589,ORD001899,PROD00042,1,6153.91,0.0,2111.31
16590,ORD007803,PROD00410,1,1043.29,0.05,270.2
16591,ORD000016,PROD00129,4,7025.63,0.05,2435.34
16592,ORD000034,PROD00137,3,1869.37,0.1,677.56
16593,ORD003245,PROD00344,5,35266.35,0.0,12889.0
16594,ORD007825,PROD00374,1,2596.28,0.1,994.03
16595,ORD001698,PROD00251,5,16561.06,0.05,5923.72
16596,ORD001856,PROD00133,1,5462.36,0.05,1760.7
16597,ORD000642,PROD00376,4,11410.6,0.0,4502.76
16598,ORD007396,PROD00045,3,14662.23,0.0,2842.38
16599,ORD005854,PROD00335,3,17710.57,0.15,5624.84
16600,ORD007470,PROD00076,4,26760.32,0.0,7665.8
16601,ORD007732,PROD00327,2,11249.23,0.05,4472.05
16602,ORD002186,PROD00135,4,8952.72,0.0,3323.6
16603,ORD008697,PROD00002,4,24450.52,0.15,9482.23
16604,ORD007424,PROD00111,5,32798.75,0.05,9166.5
16605,ORD005296,PROD00387,1,5434.76,0.05,1135.01
16606,ORD001286,PROD00384,5,27505.91,0.15,7214.59
16607,ORD005661,PROD00492,5,8571.8,0.0,3472.65
16608,ORD000874,PROD00323,4,3086.32,0.0,778.2
16609,ORD007775,PROD00461,3,21019.43,0.05,6824.89
16610,ORD002053,PROD00181,4,4023.8,0.0,793.08
16611,ORD003764,PROD00213,5,25099.85,0.05,10134.65
16612,ORD007843,PROD00247,1,3092.82,0.05,1055.48
16613,ORD005304,PROD00109,5,17682.05,0.0,7667.3
16614,ORD004463,PROD00312,1,5369.92,0.0,1473.84
16615,ORD002253,PROD00116,2,10485.55,0.15,4458.9
16616,ORD001723,PROD00386,4,5550.0,0.0,1521.08
16617,ORD001918,PROD00320,5,7050.85,0.05,2738.61
16618,ORD007344,PROD00429,4,14152.0,0.0,5285.88
16619,ORD008030,PROD00389,3,20629.38,0.0,7197.45
16620,ORD001787,PROD00160,4,26434.76,0.0,7567.68
16621,ORD000049,PROD00115,3,14799.13,0.1,5834.19
16622,ORD003472,PROD00427,1,647.55,0.15,271.2
16623,ORD002972,PROD00379,4,17373.76,0.0,3766.08
16624,ORD008902,PROD00127,2,8917.66,0.15,3186.94
16625,ORD005467,PROD00249,1,5695.33,0.05,2098.55
16626,ORD003651,PROD00293,4,15485.08,0.0,4088.32
16627,ORD003373,PROD00372,2,16670.04,0.0,7196.56
16628,ORD002272,PROD00249,3,16186.72,0.1,5964.3
16629,ORD005353,PROD00322,4,29059.0,0.0,11768.28
16630,ORD000785,PROD00405,3,25731.21,0.0,10942.83
16631,ORD004072,PROD00359,1,4307.7,0.05,1403.45
16632,ORD005434,PROD00222,4,13476.49,0.1,4952.09
16633,ORD006036,PROD00051,1,4284.91,0.0,1059.48
16634,ORD002137,PROD00460,2,7061.6,0.15,2523.21
16635,ORD007284,PROD00344,3,21159.81,0.0,7733.4
16636,ORD000718,PROD00326,4,12135.84,0.0,2515.04
16637,ORD005332,PROD00452,3,12510.81,0.15,4141.99
16638,ORD000837,PROD00079,2,13754.88,0.1,4928.42
16639,ORD000289,PROD00253,4,21860.8,0.0,4999.48
16640,ORD000287,PROD00446,3,9811.18,0.15,3960.89
16641,ORD001991,PROD00420,1,3799.66,0.0,1197.53
16642,ORD005071,PROD00378,2,12295.53,0.05,3724.21
16643,ORD004777,PROD00346,4,30706.06,0.1,13218.37
16644,ORD006711,PROD00454,1,5168.34,0.0,1556.44
16645,ORD002949,PROD00225,1,2362.43,0.05,677.32
16646,ORD002488,PROD00470,1,1424.96,0.15,342.48
16647,ORD000097,PROD00347,4,18477.16,0.15,3587.88
16648,ORD003444,PROD00302,3,17097.06,0.05,4455.97
16649,ORD001629,PROD00486,4,10168.14,0.15,2637.31
16650,ORD000192,PROD00119,3,1671.89,0.1,534.01
16651,ORD008248,PROD00143,4,9918.04,0.15,1678.27
16652,ORD003645,PROD00153,1,308.78,0.0,87.66
16653,ORD002138,PROD00238,4,13671.71,0.15,4212.36
16654,ORD009216,PROD00189,2,9055.91,0.1,2512.96
16655,ORD005465,PROD00446,1,3847.52,0.0,1553.29
16656,ORD000091,PROD00033,3,6385.92,0.0,1762.08
16657,ORD000741,PROD00049,2,12169.42,0.15,4924.93
16658,ORD007768,PROD00455,1,5974.43,0.0,1109.74
16659,ORD008118,PROD00414,4,9316.48,0.0,1579.48
16660,ORD005124,PROD00252,1,7211.98,0.0,2541.16
16661,ORD008817,PROD00207,1,764.86,0.1,199.03
16662,ORD003645,PROD00057,4,24757.92,0.15,10424.4
16663,ORD009008,PROD00265,4,2077.09,0.1,595.51
16664,ORD009079,PROD00300,4,31089.44,0.0,13005.84
16665,ORD009384,PROD00008,4,9554.28,0.0,3277.76
16666,ORD001560,PROD00372,1,7918.27,0.05,3418.37
16667,ORD007253,PROD00345,4,12165.77,0.1,5118.55
16668,ORD006825,PROD00198,1,4438.09,0.1,1466.43
16669,ORD000585,PROD00219,1,660.02,0.05,230.92
16670,ORD005679,PROD00450,4,25956.32,0.0,9167.4
16671,ORD008733,PROD00011,4,5726.04,0.15,2187.56
16672,ORD005612,PROD00101,5,5782.05,0.0,2469.15
16673,ORD007394,PROD00167,1,5068.2,0.0,1781.69
16674,ORD004948,PROD00455,2,10753.97,0.1,1997.53
16675,ORD006210,PROD00098,5,5059.65,0.05,1891.93
16676,ORD005479,PROD00370,2,3598.88,0.0,697.08
16677,ORD006877,PROD00423,5,13114.69,0.15,2418.46
16678,ORD005785,PROD00487,1,2940.04,0.15,651.22
16679,ORD003065,PROD00357,2,11160.9,0.0,4735.78
16680,ORD001279,PROD00293,4,14710.83,0.05,3883.9
16681,ORD001969,PROD00335,4,27781.28,0.0,8823.28
16682,ORD000798,PROD00252,5,36059.9,0.0,12705.8
16683,ORD003839,PROD00262,4,21545.57,0.1,7001.5
16684,ORD003831,PROD00291,3,7482.15,0.0,2013.93
16685,ORD008763,PROD00151,1,1157.12,0.05,343.66
16686,ORD009304,PROD00291,4,8479.77,0.15,2282.45
16687,ORD006347,PROD00453,2,9230.91,0.15,2819.21
16688,ORD004699,PROD00001,5,13213.9,0.0,4130.0
16689,ORD009079,PROD00215,3,17212.47,0.0,3590.97
16690,ORD007207,PROD00463,3,15862.02,0.0,5510.97
16691,ORD007542,PROD00211,1,4044.82,0.1,1778.42
16692,ORD005372,PROD00003,5,16948.95,0.0,4995.1
16693,ORD001411,PROD00141,5,13132.49,0.1,2492.14
16694,ORD002379,PROD00371,3,4468.2,0.0,1804.08
16695,ORD001811,PROD00187,3,15141.8,0.15,6623.62
16696,ORD006604,PROD00239,4,14272.69,0.05,6211.86
16697,ORD002168,PROD00406,3,16459.48,0.15,6778.61
16698,ORD009218,PROD00455,5,29872.15,0.0,5548.7
16699,ORD000128,PROD00122,2,8811.97,0.15,1536.58
16700,ORD006258,PROD00125,2,4140.84,0.0,1303.4
16701,ORD006086,PROD00026,5,14815.26,0.1,4778.19
16702,ORD002396,PROD00187,4,21376.66,0.1,9351.0
16703,ORD002676,PROD00484,4,28272.05,0.15,11490.71
16704,ORD002221,PROD00428,4,24467.32,0.0,6610.92
16705,ORD007345,PROD00033,4,7237.38,0.15,1997.02
16706,ORD002152,PROD00494,1,3429.14,0.1,1222.36
16707,ORD005037,PROD00170,1,518.05,0.0,118.55
16708,ORD009022,PROD00339,4,15972.83,0.15,3493.23
16709,ORD006941,PROD00074,4,18110.8,0.0,7721.8
16710,ORD003395,PROD00220,3,17030.47,0.1,4290.19
16711,ORD005478,PROD00196,4,3293.42,0.1,834.19
16712,ORD004007,PROD00484,5,41576.55,0.0,16898.1
16713,ORD002996,PROD00425,5,26609.8,0.0,6877.1
16714,ORD006475,PROD00168,5,29436.93,0.1,8172.45
16715,ORD006926,PROD00407,1,7925.11,0.0,3078.42
16716,ORD003445,PROD00495,3,10150.22,0.15,3946.43
16717,ORD008079,PROD00468,2,11951.59,0.05,3760.39
16718,ORD008335,PROD00079,1,6495.36,0.15,2327.31
16719,ORD004297,PROD00497,2,15030.45,0.1,6136.94
16720,ORD008387,PROD00057,3,21845.22,0.0,9198.0
16721,ORD003819,PROD00288,1,412.89,0.0,137.31
16722,ORD000239,PROD00005,5,9406.76,0.05,3005.7
16723,ORD006545,PROD00355,5,2322.54,0.15,1023.02
16724,ORD006833,PROD00213,3,14267.29,0.1,5760.75
16725,ORD001979,PROD00268,5,9200.95,0.0,2816.75
16726,ORD007271,PROD00088,2,3381.34,0.0,1138.98
16727,ORD000637,PROD00019,1,5518.92,0.0,1295.56
16728,ORD006751,PROD00163,1,7063.37,0.0,2839.14
16729,ORD008493,PROD00095,5,35097.18,0.05,11824.65
16730,ORD000636,PROD00268,1,1656.17,0.1,507.02
16731,ORD009272,PROD00280,2,7788.89,0.15,2308.57
16732,ORD006257,PROD00006,4,11653.69,0.05,2977.98
16733,ORD001019,PROD00217,3,1113.06,0.0,473.49
16734,ORD003337,PROD00294,3,904.45,0.05,283.38
16735,ORD009258,PROD00373,3,11873.04,0.0,4101.48
16736,ORD007123,PROD00031,5,30348.3,0.0,12160.25
16737,ORD006600,PROD00064,5,7859.29,0.1,2151.99
16738,ORD005235,PROD00186,3,12255.38,0.1,4013.41
16739,ORD009110,PROD00334,5,16371.04,0.15,3795.59
16740,ORD006748,PROD00249,5,29975.4,0.0,11045.0
16741,ORD007439,PROD00444,4,16018.4,0.0,2714.44
16742,ORD005630,PROD00212,5,31960.4,0.0,12433.65
16743,ORD006780,PROD00225,1,2113.75,0.15,606.02
16744,ORD007557,PROD00087,1,732.35,0.05,153.92
16745,ORD006288,PROD00162,5,7447.95,0.05,1631.91
16746,ORD006995,PROD00317,1,2850.82,0.0,750.83
16747,ORD006305,PROD00154,1,2099.68,0.1,744.26
16748,ORD003605,PROD00012,1,3691.67,0.1,793.64
16749,ORD005318,PROD00214,2,10327.98,0.15,3470.09
16750,ORD005744,PROD00149,4,9715.5,0.15,3513.59
16751,ORD002487,PROD00359,2,9068.84,0.0,2954.64
16752,ORD009415,PROD00497,4,30060.9,0.1,12273.88
16753,ORD004924,PROD00016,5,14472.45,0.1,3591.31
16754,ORD007407,PROD00474,1,2745.67,0.0,713.28
16755,ORD005377,PROD00424,2,8437.63,0.05,3652.18
16756,ORD001865,PROD00424,2,8881.72,0.0,3844.4
16757,ORD008168,PROD00107,2,4206.46,0.0,1624.48
16758,ORD009225,PROD00138,2,4110.98,0.0,1681.86
16759,ORD006630,PROD00088,4,6762.68,0.0,2277.96
16760,ORD009387,PROD00240,4,3152.41,0.15,860.44
16761,ORD002236,PROD00231,3,13280.29,0.05,2383.83
16762,ORD002537,PROD00330,3,4027.16,0.1,799.42
16763,ORD002459,PROD00066,1,5375.45,0.05,1409.83
16764,ORD005335,PROD00085,2,8158.6,0.0,1691.66
16765,ORD005710,PROD00310,1,4647.0,0.1,1154.49
16766,ORD004788,PROD00340,1,6409.14,0.15,2313.18
16767,ORD005917,PROD00389,3,20629.38,0.0,7197.45
16768,ORD002968,PROD00042,4,22154.08,0.1,7600.72
16769,ORD005072,PROD00081,3,2539.26,0.15,940.31
16770,ORD004457,PROD00486,5,14205.49,0.05,3684.48
16771,ORD007782,PROD00354,3,19758.73,0.15,7749.14
16772,ORD003458,PROD00060,2,13885.67,0.15,5709.53
16773,ORD003050,PROD00387,5,27173.8,0.05,5675.06
16774,ORD007636,PROD00261,2,3510.92,0.0,1452.6
16775,ORD000876,PROD00246,2,3487.3,0.0,968.98
16776,ORD002565,PROD00156,5,29118.05,0.0,6003.0
16777,ORD007802,PROD00389,1,5844.99,0.15,2039.28
16778,ORD004766,PROD00453,3,16289.85,0.0,4975.08
16779,ORD007236,PROD00012,5,20509.3,0.0,4409.1
16780,ORD002962,PROD00097,3,12070.57,0.1,2699.92
16781,ORD001502,PROD00329,1,2095.08,0.1,416.95
16782,ORD003796,PROD00005,4,7525.41,0.05,2404.56
16783,ORD000237,PROD00354,3,23245.56,0.0,9116.64
16784,ORD003854,PROD00057,1,7281.74,0.0,3066.0
16785,ORD001911,PROD00476,4,19773.72,0.0,5782.44
16786,ORD000655,PROD00099,2,5218.76,0.0,1881.96
16787,ORD008664,PROD00098,4,4260.76,0.0,1593.2
16788,ORD004962,PROD00407,5,39625.55,0.0,15392.1
16789,ORD007183,PROD00299,2,8990.15,0.1,3610.35
16790,ORD005264,PROD00459,5,11593.6,0.0,4227.55
16791,ORD004496,PROD00100,5,10878.55,0.0,2902.3
16792,ORD004656,PROD00080,2,13922.04,0.05,5317.49
16793,ORD002697,PROD00125,5,9834.49,0.05,3095.57
16794,ORD001075,PROD00030,5,10520.45,0.15,3456.95
16795,ORD002033,PROD00023,3,16954.31,0.15,6040.98
16796,ORD006003,PROD00251,2,6973.08,0.0,2494.2
16797,ORD007109,PROD00343,2,5511.75,0.05,1268.93
16798,ORD007859,PROD00011,5,7999.62,0.05,3056.15
16799,ORD008151,PROD00012,2,6973.16,0.15,1499.09
16800,ORD008401,PROD00232,2,12567.78,0.0,4749.48
16801,ORD009097,PROD00222,2,6363.9,0.15,2338.49
16802,ORD008818,PROD00431,3,3459.56,0.05,686.59
16803,ORD002672,PROD00194,3,9944.02,0.1,2174.61
16804,ORD003120,PROD00114,3,18189.3,0.0,4396.38
16805,ORD002026,PROD00322,1,7264.75,0.0,2942.07
16806,ORD008331,PROD00010,5,14113.44,0.05,5630.84
16807,ORD005063,PROD00248,1,4025.09,0.1,1051.96
16808,ORD005533,PROD00093,1,5753.53,0.0,1297.88
16809,ORD007037,PROD00304,1,1279.97,0.15,403.9
16810,ORD008377,PROD00187,1,5937.96,0.0,2597.5
16811,ORD000859,PROD00165,5,9507.1,0.0,3899.25
16812,ORD005272,PROD00278,3,5996.48,0.15,1898.14
16813,ORD007489,PROD00056,4,1573.84,0.0,320.28
16814,ORD008727,PROD00460,2,7476.98,0.1,2671.63
16815,ORD008482,PROD00081,1,995.79,0.0,368.75
16816,ORD007062,PROD00200,2,8648.27,0.05,3339.93
16817,ORD005544,PROD00122,1,4665.16,0.1,813.48
16818,ORD003253,PROD00095,1,6280.55,0.15,2115.99
16819,ORD001839,PROD00417,2,938.05,0.05,408.75
16820,ORD005258,PROD00459,5,9854.56,0.15,3593.42
16821,ORD002249,PROD00433,2,5029.31,0.15,2209.15
16822,ORD007314,PROD00143,3,8313.65,0.05,1406.79
16823,ORD004314,PROD00499,2,13398.36,0.05,5252.09
16824,ORD000925,PROD00210,5,10956.8,0.0,3763.2
16825,ORD006488,PROD00366,4,11930.36,0.1,3471.91
16826,ORD009217,PROD00085,3,12237.9,0.0,2537.49
16827,ORD008161,PROD00261,3,4476.42,0.15,1852.06
16828,ORD007018,PROD00085,3,11626.01,0.05,2410.62
16829,ORD008839,PROD00484,1,7068.01,0.15,2872.68
16830,ORD004017,PROD00055,3,15068.0,0.15,4147.12
16831,ORD007703,PROD00414,1,1979.75,0.15,335.64
16832,ORD001952,PROD00174,2,5610.39,0.15,1285.34
16833,ORD009086,PROD00337,2,3532.1,0.0,1351.16
16834,ORD003743,PROD00280,2,7788.89,0.15,2308.57
16835,ORD008361,PROD00465,5,19000.15,0.0,7181.65
16836,ORD007713,PROD00022,1,941.03,0.0,328.03
16837,ORD001036,PROD00076,3,19066.73,0.05,5461.88
16838,ORD003258,PROD00228,1,4263.5,0.15,1370.28
16839,ORD005457,PROD00412,4,9379.0,0.15,3336.56
16840,ORD009070,PROD00054,4,3061.64,0.0,866.88
16841,ORD000193,PROD00002,2,13663.53,0.05,5298.89
16842,ORD000210,PROD00325,1,6240.12,0.1,1896.09
16843,ORD002036,PROD00223,5,18492.85,0.0,6891.6
16844,ORD003862,PROD00492,2,2914.41,0.15,1180.7
16845,ORD009241,PROD00473,1,6042.23,0.0,2027.42
16846,ORD003541,PROD00462,1,1656.19,0.1,382.17
16847,ORD000869,PROD00372,1,8335.02,0.0,3598.28
16848,ORD007377,PROD00150,1,1825.94,0.1,535.89
16849,ORD006135,PROD00437,5,2190.22,0.05,459.23
16850,ORD002166,PROD00469,3,5744.95,0.1,2325.46
16851,ORD000341,PROD00154,3,5949.1,0.15,2108.75
16852,ORD000887,PROD00276,3,12565.14,0.0,3340.17
16853,ORD001221,PROD00258,1,4615.92,0.1,1064.21
16854,ORD009177,PROD00186,5,20425.63,0.1,6689.02
16855,ORD005384,PROD00323,2,1543.16,0.0,389.1
16856,ORD005948,PROD00319,4,10626.4,0.0,3416.44
16857,ORD008472,PROD00378,5,29120.99,0.1,8820.49
16858,ORD001106,PROD00126,4,14925.48,0.0,6075.48
16859,ORD009376,PROD00497,5,37576.12,0.1,15342.34
16860,ORD007757,PROD00029,3,19945.47,0.0,7373.49
16861,ORD001138,PROD00001,4,8985.45,0.15,2808.4
16862,ORD003983,PROD00214,3,18225.84,0.0,6123.69
16863,ORD003495,PROD00398,3,13506.99,0.1,5687.23
